"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-03",97.67435,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-04",97.82252,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.06487,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.36887,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.72059,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.10829,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.51907,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.93009,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-11",100.3076,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.6208,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.8618,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-02",101.0291,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-03",101.126,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-04",101.1551,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-05",101.1315,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-06",101.0641,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.9596,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.8366,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.7256,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.6476,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.6127,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.5931,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-01",100.5511,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-02",100.4814,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-03",100.3985,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.3379,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.3265,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.3609,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.4139,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.4892,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.602,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.7655,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.9645,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2005-12",101.1562,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-01",101.3064,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.4031,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.4379,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.41,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.345,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.283,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.2465,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.2571,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.324,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.4252,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.5435,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.671,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-01",101.7965,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-02",101.9218,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-03",102.051,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-04",102.1746,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-05",102.2695,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-06",102.3164,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-07",102.2994,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.2158,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.0978,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.9674,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.8291,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.6913,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-01",101.5467,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-02",101.3814,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-03",101.1972,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-04",100.9742,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-05",100.6794,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-06",100.267,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-07",99.70374,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-08",98.9702,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-09",98.07973,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.10181,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.16505,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2008-12",95.3763,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-01",94.80462,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-02",94.48817,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-03",94.45122,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.6821,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.10275,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-06",95.63651,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-07",96.21724,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-08",96.80084,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-09",97.35629,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-10",97.86765,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-11",98.33306,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2009-12",98.75961,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-01",99.12875,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-02",99.40659,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-03",99.59792,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-04",99.6828,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-05",99.66747,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-06",99.59626,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-07",99.53307,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-08",99.53002,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-09",99.60197,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-10",99.73544,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-11",99.92149,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.1197,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.2854,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.3822,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.3739,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.2602,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.0529,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-06",99.77324,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-07",99.47112,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.21385,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.07819,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.09779,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.25134,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.47956,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.70496,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.86456,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.9334,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.9136,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.82689,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.71462,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.62779,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.5927,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.62247,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.69146,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.78015,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.88913,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.0156,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.1453,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.2559,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.3657,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.4814,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.577,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.6376,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.6735,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.6878,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.6931,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.7035,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.7075,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.71,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.7419,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.8022,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.873,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.9347,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.9821,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-07",101.0108,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-08",101.0232,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-09",101.0192,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.993,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.9473,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.8767,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.7816,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.6676,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.548,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.4303,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.3066,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.1718,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.0014,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.80512,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.61248,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.45277,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.31709,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.19691,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.09515,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.02381,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-03",98.99496,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-04",98.99156,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-05",98.99973,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.009,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.03352,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.08561,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.18034,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.31594,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.48189,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.64937,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.78291,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.87159,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.92062,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.9468,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-05",99.97419,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.014,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.0667,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.1522,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.2611,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.3787,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.4936,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.6082,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.7265,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.8371,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.9045,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.9246,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.9154,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.8896,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.8464,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.7767,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.6574,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.4778,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.2589,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.0232,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.80165,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-02",99.61433,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-03",99.46169,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.32596,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.20612,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.10582,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.02808,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.97833,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-09",98.98258,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.03371,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.10483,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.15978,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.15754,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.07546,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-03",97.34444,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.07619,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-05",93.71281,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-06",95.6455,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-07",97.33352,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-08",98.04815,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-09",98.2854,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-10",98.58372,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-11",98.90533,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2020-12",99.23566,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-01",99.52099,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-02",99.83073,
"USA","CLI","AMPLITUD","LTRENDIDX","M","2021-03",100.1509,
